distance_km,traffic_level,weather,vehicle_type,order_weight_kg,items_count,warehouse_load,driver_experience_years,hour_of_day,delivery_time_minutes
27.96123191793462,Medium,Clear,Van,5.952164514352566,6,55.057531958852735,5.622198418429815,9,115.22806114115546
24.435491007368093,Medium,Rain,Bike,16.931349976686146,7,91.25500696609853,8.073893864695814,17,107.29632089990555
19.368708938802282,Low,Clear,Van,4.736867563979104,7,22.011713469817558,2.40074201874957,17,64.97415883325534
26.272357115443814,Low,Clear,Bike,19.61299568999421,12,96.52779815445994,10.266854585716304,22,104.27982691409497
24.30649023007432,Low,Clear,Bike,23.11424087693048,7,34.32984206864919,3.569420494910125,15,79.25325688546636
6.410531707695039,Medium,Clear,Bike,24.109462119431754,2,77.50994563539511,11.79864087832211,19,52.527186762907846
26.884210956209355,Low,Clear,Bike,0.7284748963848217,6,82.82627124209057,10.12214003839482,9,80.3914718676496
16.64092501555387,Medium,Clear,Bike,23.974777041383206,9,78.80923936339288,11.435021618813474,20,71.69195050845084
24.415764499757813,Low,Rain,Bike,18.634763268675634,7,47.13404849659401,8.185473321382737,13,86.36725878826665
26.986647697781304,Low,Storm,Bike,2.5592306904631554,7,76.30498531801433,8.068055572651247,17,115.4120124727359
10.222100774184053,High,Storm,Van,10.673391485078797,13,57.83793762033321,10.172617010854358,13,101.2782950338056
4.191505811302626,Medium,Clear,Bike,17.65111412719797,14,32.17577140511041,8.726665979018062,16,51.11500741823827
7.610119713716308,Low,Rain,Truck,23.938794570195707,2,36.07438195980164,7.471170531331401,13,54.79126737561747
13.386125870161433,High,Clear,Van,4.521464143479118,14,22.08236178600312,4.620091547891436,7,94.37171454399976
24.7224282117523,Medium,Rain,Van,3.6294654072103727,13,46.5576294198428,3.0629689263102864,20,106.50226883555308
25.96118691443396,High,Clear,Bike,12.072502804916024,13,78.23915960895454,9.495811510980136,20,126.60449040586843
1.2016117854045305,Medium,Clear,Van,24.218422896592987,14,97.52386277365731,4.9395736740216485,19,76.72106254630035
15.811671774749406,Medium,Rain,Bike,24.298790773821256,7,30.684655637695872,1.2038562676048858,18,91.72074197478058
13.10491909131459,High,Clear,Bike,6.083911155796279,9,48.2624696735006,6.015653885050572,16,84.06582450724767
7.441126503651177,Low,Clear,Bike,8.324005125300705,3,34.5198816585469,8.06138416606727,8,29.839971360670127
4.476095652676801,Medium,Fog,Truck,22.746783648294034,2,80.8709737173001,0.7649423652375673,8,77.31052934320846
10.79083997070521,Medium,Clear,Bike,18.50361652587557,6,93.56670377875845,8.608892374209976,22,58.42597750129547
28.344381413463054,Low,Clear,Truck,24.321752502111647,12,29.12011190580877,3.0838547035584827,9,97.90308842169496
10.372885028601901,Low,Clear,Bike,22.38213489388108,13,92.28692364549828,3.057108288611805,10,56.85486700373139
16.044928030557617,Low,Clear,Truck,5.769853232686712,2,41.71943562339202,6.973137345820368,7,55.93692520174838
21.38754980796016,Medium,Clear,Truck,19.11330805561074,1,37.84507688755764,4.378883405496339,11,87.53093431291235
11.545258468999526,Medium,Rain,Truck,1.689848173222857,10,24.530751836888605,5.681712981780251,7,82.2874378425553
29.181680398907858,Medium,Clear,Van,20.536903079166112,12,26.437462235037906,6.39998931519282,20,120.9156743364579
28.910971553321225,Low,Fog,Truck,15.238140679892899,4,25.53798100686672,11.091766471082403,13,91.88986246202072
8.301686578935561,Medium,Clear,Truck,23.92447358459331,9,55.71297674777438,2.856356533326942,13,62.23198539464153
15.420206670879178,High,Clear,Bike,24.02079515899242,10,72.691511056769,5.839531963439544,8,90.90319164156678
9.72547098468632,Medium,Rain,Bike,1.744970171096704,14,34.753659169882795,9.538851317809904,21,56.36556193525533
9.26037433694656,Medium,Rain,Van,4.432776396116312,3,37.411108156794896,2.85942292149399,10,69.95199012979235
2.069721473281451,Medium,Rain,Bike,12.363072659307944,3,33.83174872523626,1.4473894113951482,15,54.69907209747198
18.67736568541701,Medium,Fog,Van,22.047591361180654,6,84.52466926441747,0.7042918156599043,7,97.28046263838867
15.577691673636982,Medium,Clear,Bike,20.453905986253382,13,30.97439125268228,1.6929294847392933,16,78.87903541698734
2.492883786249691,High,Clear,Van,24.12706564561858,6,25.872409161926882,3.6577911955202236,12,56.262536075425956
9.080747462861732,Medium,Fog,Bike,15.64306086922785,8,22.93734071567045,5.206449119788764,20,54.451459297601055
27.339710693032956,High,Clear,Bike,6.785806229259705,13,23.212028067931794,7.32839996543248,16,106.49113089041295
7.9472948293422006,Low,Clear,Bike,1.1151126678768446,10,63.73382573535167,2.80104087186359,7,43.42897998710368
5.20195129064547,Low,Clear,Van,5.961699022653449,6,27.518818649300208,3.6015008540733633,12,24.660782881968306
15.194130048049328,Low,Rain,Bike,17.044193349863804,8,37.79412847446199,8.539425055394942,7,58.69197453429645
29.58386316920742,Medium,Clear,Van,23.193733171903823,8,86.61414895213593,10.953591348674752,21,117.99752149697704
8.019602873833513,Medium,Clear,Van,8.362139849052488,7,97.44863136193563,2.0584195990211738,22,67.50705007362124
20.49193087477048,Low,Clear,Van,21.954756092087738,5,88.86863289780624,5.933923898590495,9,87.47162871747852
23.08696884453281,Low,Rain,Bike,10.175007084358334,4,96.76820835010517,3.8973057397208026,10,83.32448180154766
7.891488775779591,High,Clear,Bike,8.052645609529483,1,73.63610790423938,6.57165793811269,16,55.79143752286771
22.11827410974393,High,Clear,Van,12.966683948742544,13,98.97731369380433,1.8700080471450733,19,131.402113901382
11.665710848858344,Medium,Rain,Bike,11.335700564035573,6,59.70750622138275,3.6169493660742735,22,76.46721694738577
19.336869087213806,Medium,Fog,Van,22.888096778666945,8,83.57506202365889,8.651910315842601,11,86.86160264307551
19.372361612065948,Medium,Rain,Truck,11.9722952114991,11,97.73302288113085,9.922064526526835,13,99.3783726542728
16.537465838167996,Medium,Rain,Bike,7.29471698696535,14,76.74329806627838,7.648922617418036,8,96.57390899456942
3.6184033315778406,High,Clear,Van,21.142856648796638,4,96.53759876884428,11.36127819734113,12,64.33827625547279
25.2237723720879,Low,Clear,Truck,24.969363035659384,7,40.291567773953815,8.00835593434062,10,80.32596403653415
10.30262188418034,Medium,Clear,Truck,16.380199769942436,3,44.022038546800914,9.085820538121348,21,48.13785937572372
6.409036801595772,Low,Fog,Truck,6.636303538940786,13,51.77921064511848,4.610412869924386,12,64.36614797120272
2.1824791050881536,Medium,Clear,Van,6.350969386822892,14,57.166940565686026,2.4534851591239994,13,52.5455320262598
18.135895352459013,Medium,Fog,Bike,1.9138140572738653,5,91.79237732555441,8.065589058118054,13,101.86194467426456
20.64936649342619,Medium,Storm,Truck,2.3936794435950794,7,91.02899639616963,11.069498950633099,11,105.29544927398949
1.4810470389078283,Low,Clear,Truck,22.91708583197768,12,72.63681306327044,11.791861494614551,21,31.09645212343291
15.850698690679149,Medium,Clear,Van,2.8639341227139883,11,38.58414248938182,5.675541515989174,13,79.81463986627458
7.5683774807402004,Low,Clear,Bike,12.36642428278108,9,39.23018254746911,6.706628682547396,21,32.71793141827915
19.710010921874044,Low,Clear,Bike,17.603983602482867,9,70.5394613949717,4.078973133760618,9,63.14328143293005
6.0566264411447515,Low,Clear,Bike,21.333692177953274,7,60.271038377730115,8.233920097323459,16,36.801005067147564
21.037194404971512,Medium,Fog,Bike,4.696138281216319,4,40.68262474514373,9.300038986407396,11,79.72252388065073
12.215325042715584,Medium,Clear,Van,11.225577638571243,6,33.45897750409398,0.9737602221336776,22,72.40718880316722
28.165169673365302,Medium,Clear,Van,6.661264777837548,13,77.81003645870908,10.2362314287884,11,104.88453458582167
4.988107380233805,Medium,Clear,Van,6.76766570418174,14,85.05853638937245,6.408680726945176,20,66.72050582357657
10.890924180457496,Medium,Fog,Bike,7.944063033423559,4,40.904390616251185,7.166721614877116,8,69.99300211346034
4.290732115977083,Medium,Rain,Van,14.884347253252448,3,53.99380156180766,2.8716005861862057,10,57.21494973301688
27.81611493007832,Medium,Fog,Bike,0.9061480562969111,9,77.07953379727405,0.6184556485186448,20,145.50776236269274
26.44284124804845,Medium,Storm,Bike,10.514774014730435,5,57.53773829982655,11.45033814398822,8,116.95852491621105
8.480307203739512,Medium,Clear,Van,5.077338313203418,8,96.9005656205944,11.176604593328994,15,71.39851835809782
20.139537334991193,Medium,Clear,Bike,24.194403458559552,3,30.36793689206215,9.404912071606997,19,72.27705721135729
24.69944380583526,High,Clear,Bike,14.776864401632603,9,88.34781875365559,5.946369304001843,15,116.95577127287152
17.100823536384407,High,Clear,Bike,21.768338986342904,1,44.485874017349055,4.1526415349112735,18,100.55803284784298
16.35986677232419,Low,Rain,Van,5.294404675855494,2,74.96375178947349,2.294898237087688,7,73.0282753403232
8.0137164361131,Low,Clear,Van,20.3453846334328,13,40.295602510165594,1.4305846958982325,18,60.540104054072664
3.6999802663710772,Medium,Clear,Bike,10.662170301978216,4,97.31757080404986,5.759008355227473,8,56.04605328876588
27.019256980646475,Low,Rain,Bike,4.85351987681036,2,24.01074114513313,9.610843151732945,22,81.5928932488475
27.112123657736582,Low,Rain,Van,19.150507458511704,9,61.08570775122829,8.848105275210195,14,89.83075420320974
19.35994226092477,High,Rain,Truck,19.169271891574382,13,92.84106213832945,9.193240857884271,9,123.02470269729326
10.831863940412319,Low,Clear,Van,24.899253718169497,7,57.58723659156155,1.8644768593500405,9,63.40407869631332
11.127077663767166,High,Fog,Van,19.632962914055017,13,87.22770069609474,10.421614598890027,16,102.55557818326419
22.052714687236943,Medium,Clear,Van,4.059047574214633,2,95.98629093795347,9.74568224658607,12,84.39337999961228
27.016197538624734,Medium,Clear,Van,8.402346173750342,11,25.426810292590602,1.5820211229890213,11,95.34218287977129
26.7255063036884,Low,Rain,Truck,11.567309473633077,11,59.10458476859756,4.600127301929453,10,101.51202928604559
23.616390829871094,Low,Storm,Van,3.6029937398899796,4,74.91380406515431,4.81507833677543,13,112.07419432928916
19.618917738474345,Medium,Clear,Truck,19.806954873971442,13,86.57419920709114,8.953783323414664,7,98.90205675134364
3.440058984856416,Low,Clear,Bike,13.404114178858368,6,33.05245170563312,10.395559099286052,17,26.01027200638485
5.6872327087437995,Low,Clear,Truck,23.639014442845962,2,65.34280540381616,4.820844837740921,7,47.28869058826435
27.0580714672853,Low,Clear,Van,14.938049540882597,9,33.033742449918336,2.0046471681159606,21,90.73091066103132
18.58644273012811,Low,Fog,Truck,13.31102755158722,3,80.43174423873256,1.4494593614226259,7,98.64775874503003
1.2667144968822597,Low,Clear,Bike,2.249916246855176,2,42.770966977726786,7.846683903914861,14,6.170570891471605
3.942674743114931,Medium,Rain,Van,4.158974671142156,12,41.50544171447946,6.226748670034998,15,59.1123753243098
20.24155130413362,Low,Rain,Van,21.313388880721703,4,81.58414660147105,10.873554197876542,20,95.73262060490944
1.146785931540342,Low,Clear,Bike,24.771561456732304,14,87.36060142332614,11.465573258286508,19,53.20905961863516
5.663433491107461,Medium,Clear,Van,10.671888829507603,5,47.46690609277696,10.827662163099216,9,46.561601224281176
16.913279891631,High,Clear,Van,20.347109051260762,4,60.088200633863444,1.3697862306271298,22,88.64065125954178
21.064960733088103,Low,Clear,Bike,15.875851275100969,12,75.4768442043785,3.769033941771952,7,102.74054488770447
19.906876525575417,Low,Clear,Bike,23.996952204956983,14,79.61361321163993,3.2462852630930246,15,96.48741636782802
7.503809974356233,Medium,Clear,Van,6.334362268380285,14,81.60944055442428,1.2896265288795798,20,86.10684820581005
21.65319741907854,High,Fog,Van,13.848475703694604,3,51.23102043610346,11.060134198390967,9,106.14898380383742
7.880223537407202,Medium,Clear,Bike,10.515497549393592,3,62.90734889470465,10.790039661871843,20,52.18994678811581
10.436591246618764,Medium,Rain,Bike,13.772041410603872,12,28.763769252581064,4.9938223584356995,15,66.8816173042422
22.6482507484227,Low,Clear,Bike,7.087023043761953,14,95.88413287756771,11.525164543157711,10,80.04013855686836
19.839354072369225,Medium,Rain,Bike,12.694780986535728,13,76.11327067659909,6.978474732330153,17,95.19211032535713
25.62747890433116,Low,Storm,Bike,15.807701594756747,3,50.0442084186744,5.491363633747042,7,111.70495928881655
20.070773876709957,Medium,Clear,Van,2.4897891579875564,3,51.168987986614454,6.820975245257428,11,88.02200855991947
17.480949496728677,Medium,Fog,Van,18.703187742786767,6,27.238726533349855,5.353638997934635,13,96.2182509314188
3.716568267014682,High,Rain,Van,17.809812597430223,4,56.55385336556098,3.8567031083947567,12,66.6730898600167
11.663758288723573,Low,Fog,Bike,22.07121123556139,13,73.84191575526009,2.5826746432306122,10,70.3770090658978
8.690868662770038,Low,Rain,Van,10.933485519343176,7,96.20436323564579,5.797189606466916,20,72.09572951021781
8.075699657993423,Medium,Clear,Bike,2.0108937490605845,7,71.80691076253035,6.603933357474311,16,59.46445140320644
29.217306087820923,Medium,Clear,Van,11.80579766103133,4,72.05691751792493,9.948649687963382,14,107.07411308947951
12.399834015336051,Medium,Clear,Van,3.8714247155180552,1,82.91311319116042,5.943852967706564,19,66.9612450546013
26.869350100136284,Low,Clear,Truck,16.362446931284538,9,60.78440445696907,10.03823457156974,21,102.10953555169874
19.303020153920624,Low,Storm,Bike,1.654722341216993,7,22.571110727052144,11.478500311176997,21,88.61187920928342
24.049527802707804,Medium,Rain,Van,9.662911952578531,6,91.18859798729278,8.797107348794587,16,110.81405232114372
15.57647570005057,Low,Clear,Van,2.5296510129436367,5,52.197709558749146,1.876716446407428,16,57.964510712744094
17.730212654164415,High,Fog,Van,0.582477634754281,9,98.77317981040774,5.804551171804435,7,109.50284553310907
15.283013120747054,Medium,Rain,Van,24.033651985589,14,52.510229610826975,10.352161893524528,22,95.8990175984006
6.66204664614329,Medium,Clear,Van,24.905120026643864,13,73.46676002311062,6.153883060173823,10,62.03267284184044
21.951111342583655,Medium,Clear,Bike,14.10982231252942,9,56.789881782171285,9.823368423067668,13,82.83355018221086
9.142398510784819,Medium,Clear,Van,6.354418323664356,10,38.59355733326255,9.422788164848697,22,57.24577027328904
1.7051630265121613,Low,Fog,Bike,22.821926401812107,11,94.46172143714503,2.3382149474741,12,50.80512770221533
19.718696581307867,High,Fog,Bike,23.114396628364613,6,70.1752224250262,4.28911528782393,7,121.42784906512524
6.136209702804419,Low,Clear,Bike,21.435467833682296,8,56.041736477346205,9.284976578898558,11,37.04416285829137
28.273298946234515,Medium,Clear,Truck,13.837064621900861,7,31.533398486955598,2.3305463823702635,12,104.97032394840544
28.663928733075032,Low,Rain,Bike,2.330202941952672,12,99.9285657329278,5.362081627978042,21,109.14715913221708
27.531067316393006,Medium,Fog,Truck,2.6667537246515467,13,91.61164844946396,2.079598438927296,16,126.24323092080246
11.734602307407888,Low,Rain,Truck,22.46718479896005,1,53.82280638745894,3.21059699646844,15,61.55862587563025
1.4482418793371554,Low,Rain,Truck,21.95775776270212,2,33.716584716282895,3.7846419352218605,11,34.3124459626174
27.921238315044036,High,Clear,Truck,11.142732604939834,9,22.37492839203088,6.598050048722545,11,126.38919869721215
13.417340301202115,Low,Clear,Truck,8.53978817717242,10,32.14681285975107,10.986903088166137,14,58.824340295839576
29.032989752266417,Medium,Clear,Bike,16.281036043530502,4,62.754331266616916,4.933913671330751,12,95.20388944324135
28.944979335588332,High,Fog,Bike,20.271204732260358,11,85.2633876591319,10.274604948599263,21,135.8337787989978
25.73727420855344,Low,Clear,Van,18.426281080269614,3,49.081736446452666,8.494543332652384,16,74.94807780059564
